Drug,Medium,Donor,run,Day,class,relative_abundance,relative_abundance_log10
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Saprospiria,5.809450038729666e-4,-3.235118055973912
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Solibacteres,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Sphingobacteriia,1.9364833462432224e-4,-3.7107493076743636
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Spirochaetia,9.682416731216112e-4,-3.013567921383811
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Spirulinales[class],1.9364833462432224e-4,-3.7107493076743636
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Synechococcales[class],0.001549186676994578,-2.8096159999542487
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Synergistia,0.0011618900077459333,-2.9344613611856056
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermobaculum[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermodesulfobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermoleophilia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermoplasmata,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermoprotei,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Thermotogae,1.9364833462432224e-4,-3.7107493076743636
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Tissierellia,0.002711076684740511,-2.5666980348312247
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__Verrucomicrobiae,1.9364833462432224e-4,-3.7107493076743636
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__marine bacterium SIMO-4474[class],0.002711076684740511,-2.5666980348312247
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__marine bacterium SIMO-4476[class],0.0011618900077459333,-2.9344613611856056
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__marine bacterium SIMO-4483[class],1.9364833462432224e-4,-3.7107493076743636
hydrogen_peroxide_0.5mm,MGAM,MB002,run3,day 4,c__phototrophic bacterium[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Acidimicrobiia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Acidithiobacillia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Acidobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Actinobacteria,0.0032804093950925075,-2.4839395827995916
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Alphaproteobacteria,5.6235589630157273e-5,-4.242333838802563
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Aminomonas aminovorus[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Anaerolineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Aquificae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Bacilli,0.013815209852475304,-1.8596110789524756
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Bacteroidia,0.5420923388381728,-0.2659259292322232
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Balneolia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Betaproteobacteria,0.006860741934879187,-2.1635656194721316
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Blastocatellia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Caldilineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Caldisericia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Calditrichae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chitinophagia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chlamydiia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chlorobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chloroflexia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chroococcales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chroococcidiopsidales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Chrysiogenetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Clostridia,0.3952612143138321,-0.40311470070723804
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Coriobacteriia,0.00419892402571841,-2.3767585656758357
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Cytophagia,1.8745196543385758e-5,-4.704538538945261
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Deferribacteres,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Dehalococcoidia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Deinococci,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Deltaproteobacteria,3.7490393086771516e-5,-4.414647653609383
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Dictyoglomia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Elusimicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Epsilonproteobacteria,1.8745196543385758e-5,-4.704538538945261
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Erysipelotrichia,7.498078617354303e-5,-4.119296217111054
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Fibrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Flavobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Fusobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Gammaproteobacteria,0.013065401990739873,-1.8838439847751254
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Gemmatimonadetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Gloeobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Halobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Holophagae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Ignavibacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Ktedonobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Lentisphaeria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Methanobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Methanomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Methylacidiphilae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Mollicutes,1.8745196543385758e-5,-4.704538538945261
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Negativicutes,0.005679794552645884,-2.245590916807165
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Nitriliruptoria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Nitrospira,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Nostocales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Opitutae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Oscillatoriales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Planctomycetia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Pleurocapsales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Rubrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Saprospiria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Solibacteres,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Sphingobacteriia,1.8745196543385758e-5,-4.704538538945261
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Spirochaetia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Spirulinales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Synechococcales[class],1.8745196543385758e-5,-4.704538538945261
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Synergistia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermobaculum[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermodesulfobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermoleophilia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermoplasmata,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermoprotei,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Thermotogae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Tissierellia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__Verrucomicrobiae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB003,run3,day 4,c__phototrophic bacterium[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Acidimicrobiia,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Acidithiobacillia,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Acidobacteriia,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Actinobacteria,0.004349903195795932,-2.3614205793134295
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Alphaproteobacteria,2.84964756564666e-4,-3.543687487754307
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Aminomonas aminovorus[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Anaerolineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Aquificae,1.6762632739098004e-5,-4.750492663595514
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Bacilli,0.010778372851240016,-1.9674065058625327
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Bacteroidia,0.32143186408857377,-0.4929097219639068
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Balneolia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Betaproteobacteria,8.632755860635471e-4,-3.0633477547167307
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Blastocatellia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Caldilineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Caldisericia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Calditrichae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chitinophagia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chlamydiia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chlorobia,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chloroflexia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chroococcales[class],8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chroococcidiopsidales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Chrysiogenetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Clostridia,0.5712369984829817,-0.24318291120632674
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Coriobacteriia,0.011365064997108446,-1.944389864761038
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Cytophagia,6.705053095639202e-5,-4.167168481914995
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Deferribacteres,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Dehalococcoidia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Deinococci,4.190658184774501e-5,-4.367476082153225
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Deltaproteobacteria,4.190658184774501e-5,-4.367476082153225
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Dictyoglomia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Elusimicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Epsilonproteobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Erysipelotrichia,7.543184732594101e-5,-4.116725643571288
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Fibrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Flavobacteriia,2.5143949108647004e-5,-4.58262881053688
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Fusobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Gammaproteobacteria,0.026568772891470336,-1.5756121577614484
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Gemmatimonadetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Gloeobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Halobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Holophagae,2.5143949108647004e-5,-4.58262881053688
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Ignavibacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Ktedonobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Lentisphaeria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Methanobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Methanomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Methylacidiphilae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Mollicutes,5.028789821729401e-5,-4.28998509799672
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Negativicutes,0.014130899399059616,-1.849799462844098
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Nitriliruptoria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Nitrospira,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Nostocales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Opitutae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Oscillatoriales[class],1.6762632739098004e-5,-4.750492663595514
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Planctomycetia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Pleurocapsales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Rubrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Saprospiria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Solibacteres,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Sphingobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Spirochaetia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Spirulinales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Synechococcales[class],1.6762632739098004e-5,-4.750492663595514
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Synergistia,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermobaculum[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermodesulfobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermoleophilia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermoplasmata,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermoprotei,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Thermotogae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Tissierellia,1.6762632739098004e-5,-4.750492663595514
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__Verrucomicrobiae,8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4474[class],8.381316369549002e-6,-5.027736217919443
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__marine bacterium SIMO-4483[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB005,run3,day 4,c__phototrophic bacterium[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Acidimicrobiia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Acidithiobacillia,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Acidobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Actinobacteria,0.010268311291963378,-1.9884586812449143
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Alphaproteobacteria,7.947609359104782e-5,-4.094333112966916
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Aminomonas aminovorus[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Anaerolineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Aquificae,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Bacilli,8.106561546286877e-4,-3.0906279138297705
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Bacteroidia,0.518581510681587,-0.2851821340043029
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Balneolia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Betaproteobacteria,0.020171032553407936,-1.6952503396526015
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Blastocatellia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Caldilineae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Caldisericia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Calditrichae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chitinophagia,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chlamydiia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chlorobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chloroflexia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chroococcales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chroococcidiopsidales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Chrysiogenetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Clostridia,0.42135045778229907,-0.37535549917785854
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Coriobacteriia,0.023477238046795523,-1.629334498364214
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Cytophagia,1.1126653102746694e-4,-3.9497496966015953
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Deferribacteres,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Dehalococcoidia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Deinococci,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Deltaproteobacteria,7.947609359104782e-5,-4.094333112966916
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Dictyoglomia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Elusimicrobia,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Epsilonproteobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Erysipelotrichia,6.358087487283825e-5,-4.189896075920399
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Fibrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Flavobacteriia,4.7685656154628686e-5,-4.312598972470573
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Fusobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Gammaproteobacteria,0.00144646490335707,-2.8393919577995907
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Gemmatimonadetes,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Gloeobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Halobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Holophagae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Ignavibacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Ktedonobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Lentisphaeria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Methanobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Methanomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Methylacidiphilae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Mollicutes,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Negativicutes,2.8611393692777213e-4,-3.541945725706491
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Nitriliruptoria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Nitrospira,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Nostocales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Opitutae,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Oscillatoriales[class],1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Planctomycetia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Pleurocapsales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Rubrobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Saprospiria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Solibacteres,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Sphingobacteriia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Spirochaetia,1.5895218718209562e-5,-4.7722361816637715
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Spirulinales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Synechococcales[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Synergistia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Thermobaculum[class],0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Thermodesulfobacteria,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Thermoleophilia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Thermomicrobia,0,-6
hydrogen_peroxide_0.5mm,MGAM,MB006,run3,day 4,c__Thermoplasmata,0,-6
