Drug,Medium,Donor,run,Day,phylum,relative_abundance,relative_abundance_log10
no drug,BHI,MB002,run3,day 4,p__Caldiserica,0,-6
no drug,BHI,MB002,run3,day 4,p__Calditrichaeota,0,-6
no drug,BHI,MB002,run3,day 4,p__Chlamydiae,0,-6
no drug,BHI,MB002,run3,day 4,p__Chlorobi,0,-6
no drug,BHI,MB002,run3,day 4,p__Chloroflexi,0,-6
no drug,BHI,MB002,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BHI,MB002,run3,day 4,p__Crenarchaeota,0,-6
no drug,BHI,MB002,run3,day 4,p__Cyanobacteria,5.450779461462989e-5,-4.255646027319975
no drug,BHI,MB002,run3,day 4,p__Deferribacteres,0,-6
no drug,BHI,MB002,run3,day 4,p__Deinococcus-Thermus,1.8169264871543296e-5,-4.717394541704822
no drug,BHI,MB002,run3,day 4,p__Dictyoglomi,0,-6
no drug,BHI,MB002,run3,day 4,p__Elusimicrobia,0,-6
no drug,BHI,MB002,run3,day 4,p__Euryarchaeota,1.8169264871543296e-5,-4.717394541704822
no drug,BHI,MB002,run3,day 4,p__Fibrobacteres,0,-6
no drug,BHI,MB002,run3,day 4,p__Firmicutes,0.13981249318652567,-0.8544509134710836
no drug,BHI,MB002,run3,day 4,p__Fusobacteria,0,-6
no drug,BHI,MB002,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BHI,MB002,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BHI,MB002,run3,day 4,p__Lentisphaerae,0,-6
no drug,BHI,MB002,run3,day 4,p__Nitrospirae,0,-6
no drug,BHI,MB002,run3,day 4,p__Planctomycetes,0,-6
no drug,BHI,MB002,run3,day 4,p__Proteobacteria,0.7149060649006141,-0.145750411099791
no drug,BHI,MB002,run3,day 4,p__Spirochaetes,1.8169264871543296e-5,-4.717394541704822
no drug,BHI,MB002,run3,day 4,p__Synergistetes,1.8169264871543296e-5,-4.717394541704822
no drug,BHI,MB002,run3,day 4,p__Tenericutes,0,-6
no drug,BHI,MB002,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BHI,MB002,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BHI,MB002,run3,day 4,p__Thermotogae,0,-6
no drug,BHI,MB002,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BHI,MB002,run3,day 4,p__marine bacterium SIMO-4474[phylum],1.8169264871543296e-5,-4.717394541704822
no drug,BHI,MB002,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BHI,MB002,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BHI,MB002,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BHI,MB003,run3,day 4,p__Acidobacteria,0,-6
no drug,BHI,MB003,run3,day 4,p__Actinobacteria,1.0366394452827146e-4,-3.9802029017903093
no drug,BHI,MB003,run3,day 4,p__Aquificae,0,-6
no drug,BHI,MB003,run3,day 4,p__Bacteroidetes,0.10558748661007383,-0.9763834347786698
no drug,BHI,MB003,run3,day 4,p__Balneolaeota,0,-6
no drug,BHI,MB003,run3,day 4,p__Caldiserica,0,-6
no drug,BHI,MB003,run3,day 4,p__Calditrichaeota,0,-6
no drug,BHI,MB003,run3,day 4,p__Chlamydiae,0,-6
no drug,BHI,MB003,run3,day 4,p__Chlorobi,0,-6
no drug,BHI,MB003,run3,day 4,p__Chloroflexi,0,-6
no drug,BHI,MB003,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BHI,MB003,run3,day 4,p__Crenarchaeota,0,-6
no drug,BHI,MB003,run3,day 4,p__Cyanobacteria,0,-6
no drug,BHI,MB003,run3,day 4,p__Deferribacteres,0,-6
no drug,BHI,MB003,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BHI,MB003,run3,day 4,p__Dictyoglomi,0,-6
no drug,BHI,MB003,run3,day 4,p__Elusimicrobia,0,-6
no drug,BHI,MB003,run3,day 4,p__Euryarchaeota,0,-6
no drug,BHI,MB003,run3,day 4,p__Fibrobacteres,0,-6
no drug,BHI,MB003,run3,day 4,p__Firmicutes,0.27699005977954133,-0.5575342480874315
no drug,BHI,MB003,run3,day 4,p__Fusobacteria,0,-6
no drug,BHI,MB003,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BHI,MB003,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BHI,MB003,run3,day 4,p__Lentisphaerae,0,-6
no drug,BHI,MB003,run3,day 4,p__Nitrospirae,0,-6
no drug,BHI,MB003,run3,day 4,p__Planctomycetes,0,-6
no drug,BHI,MB003,run3,day 4,p__Proteobacteria,0.6143816445708888,-0.2115610609999053
no drug,BHI,MB003,run3,day 4,p__Spirochaetes,0,-6
no drug,BHI,MB003,run3,day 4,p__Synergistetes,0,-6
no drug,BHI,MB003,run3,day 4,p__Tenericutes,0,-6
no drug,BHI,MB003,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BHI,MB003,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BHI,MB003,run3,day 4,p__Thermotogae,0,-6
no drug,BHI,MB003,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BHI,MB003,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BHI,MB003,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BHI,MB003,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BHI,MB003,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BHI,MB005,run3,day 4,p__Acidobacteria,0,-6
no drug,BHI,MB005,run3,day 4,p__Actinobacteria,0.013648628450507004,-1.8648791701683327
no drug,BHI,MB005,run3,day 4,p__Aquificae,0,-6
no drug,BHI,MB005,run3,day 4,p__Bacteroidetes,0.062099292788646857,-1.2069063522196528
no drug,BHI,MB005,run3,day 4,p__Balneolaeota,0,-6
no drug,BHI,MB005,run3,day 4,p__Caldiserica,0,-6
no drug,BHI,MB005,run3,day 4,p__Calditrichaeota,0,-6
no drug,BHI,MB005,run3,day 4,p__Chlamydiae,0,-6
no drug,BHI,MB005,run3,day 4,p__Chlorobi,0,-6
no drug,BHI,MB005,run3,day 4,p__Chloroflexi,0,-6
no drug,BHI,MB005,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BHI,MB005,run3,day 4,p__Crenarchaeota,0,-6
no drug,BHI,MB005,run3,day 4,p__Cyanobacteria,0,-6
no drug,BHI,MB005,run3,day 4,p__Deferribacteres,0,-6
no drug,BHI,MB005,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BHI,MB005,run3,day 4,p__Dictyoglomi,0,-6
no drug,BHI,MB005,run3,day 4,p__Elusimicrobia,0,-6
no drug,BHI,MB005,run3,day 4,p__Euryarchaeota,0,-6
no drug,BHI,MB005,run3,day 4,p__Fibrobacteres,0,-6
no drug,BHI,MB005,run3,day 4,p__Firmicutes,0.3876839811515194,-0.41152102315931127
no drug,BHI,MB005,run3,day 4,p__Fusobacteria,0,-6
no drug,BHI,MB005,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BHI,MB005,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BHI,MB005,run3,day 4,p__Lentisphaerae,0,-6
no drug,BHI,MB005,run3,day 4,p__Nitrospirae,0,-6
no drug,BHI,MB005,run3,day 4,p__Planctomycetes,0,-6
no drug,BHI,MB005,run3,day 4,p__Proteobacteria,0.53188744404849,-0.274179445175739
no drug,BHI,MB005,run3,day 4,p__Spirochaetes,0,-6
no drug,BHI,MB005,run3,day 4,p__Synergistetes,7.866644640061674e-6,-5.052240696965838
no drug,BHI,MB005,run3,day 4,p__Tenericutes,0,-6
no drug,BHI,MB005,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BHI,MB005,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BHI,MB005,run3,day 4,p__Thermotogae,0,-6
no drug,BHI,MB005,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BHI,MB005,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BHI,MB005,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BHI,MB005,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BHI,MB005,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BHI,MB006,run3,day 4,p__Acidobacteria,0,-6
no drug,BHI,MB006,run3,day 4,p__Actinobacteria,0.0030250205086136176,-2.519128132906506
no drug,BHI,MB006,run3,day 4,p__Aquificae,0,-6
no drug,BHI,MB006,run3,day 4,p__Bacteroidetes,0.29059423707957344,-0.5367115081626036
no drug,BHI,MB006,run3,day 4,p__Balneolaeota,0,-6
no drug,BHI,MB006,run3,day 4,p__Caldiserica,0,-6
no drug,BHI,MB006,run3,day 4,p__Calditrichaeota,0,-6
no drug,BHI,MB006,run3,day 4,p__Chlamydiae,0,-6
no drug,BHI,MB006,run3,day 4,p__Chlorobi,0,-6
no drug,BHI,MB006,run3,day 4,p__Chloroflexi,0,-6
no drug,BHI,MB006,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BHI,MB006,run3,day 4,p__Crenarchaeota,0,-6
no drug,BHI,MB006,run3,day 4,p__Cyanobacteria,1.2817883511074652e-5,-4.859558472870154
no drug,BHI,MB006,run3,day 4,p__Deferribacteres,0,-6
no drug,BHI,MB006,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BHI,MB006,run3,day 4,p__Dictyoglomi,0,-6
no drug,BHI,MB006,run3,day 4,p__Elusimicrobia,0,-6
no drug,BHI,MB006,run3,day 4,p__Euryarchaeota,0,-6
no drug,BHI,MB006,run3,day 4,p__Fibrobacteres,0,-6
no drug,BHI,MB006,run3,day 4,p__Firmicutes,0.547913248564397,-0.2612874055473467
no drug,BHI,MB006,run3,day 4,p__Fusobacteria,0,-6
no drug,BHI,MB006,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BHI,MB006,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BHI,MB006,run3,day 4,p__Lentisphaerae,0,-6
no drug,BHI,MB006,run3,day 4,p__Nitrospirae,0,-6
no drug,BHI,MB006,run3,day 4,p__Planctomycetes,0,-6
no drug,BHI,MB006,run3,day 4,p__Proteobacteria,0.15612182116488926,-0.8065336095476301
no drug,BHI,MB006,run3,day 4,p__Spirochaetes,0,-6
no drug,BHI,MB006,run3,day 4,p__Synergistetes,0,-6
no drug,BHI,MB006,run3,day 4,p__Tenericutes,1.2817883511074652e-5,-4.859558472870154
no drug,BHI,MB006,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BHI,MB006,run3,day 4,p__Thermodesulfobacteria,1.2817883511074652e-5,-4.859558472870154
no drug,BHI,MB006,run3,day 4,p__Thermotogae,0,-6
no drug,BHI,MB006,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BHI,MB006,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BHI,MB006,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BHI,MB006,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BHI,MB006,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BHI,MB007,run3,day 4,p__Acidobacteria,0,-6
no drug,BHI,MB007,run3,day 4,p__Actinobacteria,0.2599461173084622,-0.5851149943256877
no drug,BHI,MB007,run3,day 4,p__Aquificae,0,-6
no drug,BHI,MB007,run3,day 4,p__Bacteroidetes,0.06827304891639527,-1.1657443410342683
no drug,BHI,MB007,run3,day 4,p__Balneolaeota,1.0819817577875637e-5,-4.92738922612256
no drug,BHI,MB007,run3,day 4,p__Caldiserica,0,-6
no drug,BHI,MB007,run3,day 4,p__Calditrichaeota,0,-6
no drug,BHI,MB007,run3,day 4,p__Chlamydiae,0,-6
no drug,BHI,MB007,run3,day 4,p__Chlorobi,0,-6
no drug,BHI,MB007,run3,day 4,p__Chloroflexi,0,-6
no drug,BHI,MB007,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BHI,MB007,run3,day 4,p__Crenarchaeota,0,-6
no drug,BHI,MB007,run3,day 4,p__Cyanobacteria,0,-6
no drug,BHI,MB007,run3,day 4,p__Deferribacteres,0,-6
no drug,BHI,MB007,run3,day 4,p__Deinococcus-Thermus,1.0819817577875637e-5,-4.92738922612256
no drug,BHI,MB007,run3,day 4,p__Dictyoglomi,0,-6
no drug,BHI,MB007,run3,day 4,p__Elusimicrobia,0,-6
no drug,BHI,MB007,run3,day 4,p__Euryarchaeota,0,-6
no drug,BHI,MB007,run3,day 4,p__Fibrobacteres,0,-6
no drug,BHI,MB007,run3,day 4,p__Firmicutes,0.1311037295911191,-0.8823816408936329
no drug,BHI,MB007,run3,day 4,p__Fusobacteria,0,-6
no drug,BHI,MB007,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BHI,MB007,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BHI,MB007,run3,day 4,p__Lentisphaerae,0,-6
no drug,BHI,MB007,run3,day 4,p__Nitrospirae,0,-6
no drug,BHI,MB007,run3,day 4,p__Planctomycetes,0,-6
no drug,BHI,MB007,run3,day 4,p__Proteobacteria,0.5384698613981368,-0.26883779297210925
no drug,BHI,MB007,run3,day 4,p__Spirochaetes,1.0819817577875637e-5,-4.92738922612256
no drug,BHI,MB007,run3,day 4,p__Synergistetes,0,-6
no drug,BHI,MB007,run3,day 4,p__Tenericutes,1.0819817577875637e-5,-4.92738922612256
no drug,BHI,MB007,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BHI,MB007,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BHI,MB007,run3,day 4,p__Thermotogae,0,-6
no drug,BHI,MB007,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BHI,MB007,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BHI,MB007,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BHI,MB007,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BHI,MB007,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BSM,MB001,run3,day 4,p__Acidobacteria,0,-6
no drug,BSM,MB001,run3,day 4,p__Actinobacteria,0.41390124301516706,-0.3831022200682655
no drug,BSM,MB001,run3,day 4,p__Aquificae,0,-6
no drug,BSM,MB001,run3,day 4,p__Bacteroidetes,6.65222184209526e-4,-3.17638091004266
no drug,BSM,MB001,run3,day 4,p__Balneolaeota,1.9006348120272173e-5,-4.698832178527999
no drug,BSM,MB001,run3,day 4,p__Caldiserica,0,-6
no drug,BSM,MB001,run3,day 4,p__Calditrichaeota,0,-6
no drug,BSM,MB001,run3,day 4,p__Chlamydiae,0,-6
no drug,BSM,MB001,run3,day 4,p__Chlorobi,0,-6
no drug,BSM,MB001,run3,day 4,p__Chloroflexi,0,-6
no drug,BSM,MB001,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BSM,MB001,run3,day 4,p__Crenarchaeota,0,-6
no drug,BSM,MB001,run3,day 4,p__Cyanobacteria,3.8012696240544345e-5,-4.408794033745485
no drug,BSM,MB001,run3,day 4,p__Deferribacteres,0,-6
no drug,BSM,MB001,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BSM,MB001,run3,day 4,p__Dictyoglomi,0,-6
no drug,BSM,MB001,run3,day 4,p__Elusimicrobia,0,-6
no drug,BSM,MB001,run3,day 4,p__Euryarchaeota,0,-6
no drug,BSM,MB001,run3,day 4,p__Fibrobacteres,0,-6
no drug,BSM,MB001,run3,day 4,p__Firmicutes,0.233169878739499,-0.6323256905874586
no drug,BSM,MB001,run3,day 4,p__Fusobacteria,0,-6
no drug,BSM,MB001,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BSM,MB001,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BSM,MB001,run3,day 4,p__Lentisphaerae,0,-6
no drug,BSM,MB001,run3,day 4,p__Nitrospirae,0,-6
no drug,BSM,MB001,run3,day 4,p__Planctomycetes,0,-6
no drug,BSM,MB001,run3,day 4,p__Proteobacteria,0.3213593340175619,-0.49300772987637076
no drug,BSM,MB001,run3,day 4,p__Spirochaetes,0,-6
no drug,BSM,MB001,run3,day 4,p__Synergistetes,0,-6
no drug,BSM,MB001,run3,day 4,p__Tenericutes,1.9006348120272173e-5,-4.698832178527999
no drug,BSM,MB001,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BSM,MB001,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BSM,MB001,run3,day 4,p__Thermotogae,0,-6
no drug,BSM,MB001,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BSM,MB001,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BSM,MB001,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BSM,MB001,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BSM,MB001,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BSM,MB002,run3,day 4,p__Acidobacteria,0,-6
no drug,BSM,MB002,run3,day 4,p__Actinobacteria,0.2246246677681201,-0.6485406188086072
no drug,BSM,MB002,run3,day 4,p__Aquificae,0,-6
no drug,BSM,MB002,run3,day 4,p__Bacteroidetes,0.005154083758350693,-2.287764274028572
no drug,BSM,MB002,run3,day 4,p__Balneolaeota,0,-6
no drug,BSM,MB002,run3,day 4,p__Caldiserica,0,-6
no drug,BSM,MB002,run3,day 4,p__Calditrichaeota,0,-6
no drug,BSM,MB002,run3,day 4,p__Chlamydiae,0,-6
no drug,BSM,MB002,run3,day 4,p__Chlorobi,0,-6
no drug,BSM,MB002,run3,day 4,p__Chloroflexi,0,-6
no drug,BSM,MB002,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BSM,MB002,run3,day 4,p__Crenarchaeota,0,-6
no drug,BSM,MB002,run3,day 4,p__Cyanobacteria,0,-6
no drug,BSM,MB002,run3,day 4,p__Deferribacteres,0,-6
no drug,BSM,MB002,run3,day 4,p__Deinococcus-Thermus,1.7958479994253288e-5,-4.722196485382482
no drug,BSM,MB002,run3,day 4,p__Dictyoglomi,0,-6
no drug,BSM,MB002,run3,day 4,p__Elusimicrobia,0,-6
no drug,BSM,MB002,run3,day 4,p__Euryarchaeota,1.7958479994253288e-5,-4.722196485382482
no drug,BSM,MB002,run3,day 4,p__Fibrobacteres,0,-6
no drug,BSM,MB002,run3,day 4,p__Firmicutes,0.1884922060196825,-0.7247042987278773
no drug,BSM,MB002,run3,day 4,p__Fusobacteria,0,-6
no drug,BSM,MB002,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BSM,MB002,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BSM,MB002,run3,day 4,p__Lentisphaerae,0,-6
no drug,BSM,MB002,run3,day 4,p__Nitrospirae,0,-6
no drug,BSM,MB002,run3,day 4,p__Planctomycetes,0,-6
no drug,BSM,MB002,run3,day 4,p__Proteobacteria,0.08594928525249623,-1.0657526776345263
no drug,BSM,MB002,run3,day 4,p__Spirochaetes,1.7958479994253288e-5,-4.722196485382482
no drug,BSM,MB002,run3,day 4,p__Synergistetes,0,-6
no drug,BSM,MB002,run3,day 4,p__Tenericutes,0,-6
no drug,BSM,MB002,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BSM,MB002,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BSM,MB002,run3,day 4,p__Thermotogae,0,-6
no drug,BSM,MB002,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BSM,MB002,run3,day 4,p__marine bacterium SIMO-4474[phylum],1.7958479994253288e-5,-4.722196485382482
no drug,BSM,MB002,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BSM,MB002,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BSM,MB002,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BSM,MB003,run3,day 4,p__Acidobacteria,0,-6
no drug,BSM,MB003,run3,day 4,p__Actinobacteria,0.1285449663273072,-0.8909415466312107
no drug,BSM,MB003,run3,day 4,p__Aquificae,0,-6
no drug,BSM,MB003,run3,day 4,p__Bacteroidetes,8.328427219597651e-4,-3.07891585754737
no drug,BSM,MB003,run3,day 4,p__Balneolaeota,0,-6
no drug,BSM,MB003,run3,day 4,p__Caldiserica,0,-6
no drug,BSM,MB003,run3,day 4,p__Calditrichaeota,0,-6
no drug,BSM,MB003,run3,day 4,p__Chlamydiae,0,-6
no drug,BSM,MB003,run3,day 4,p__Chlorobi,0,-6
no drug,BSM,MB003,run3,day 4,p__Chloroflexi,0,-6
no drug,BSM,MB003,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BSM,MB003,run3,day 4,p__Crenarchaeota,0,-6
no drug,BSM,MB003,run3,day 4,p__Cyanobacteria,0,-6
no drug,BSM,MB003,run3,day 4,p__Deferribacteres,0,-6
no drug,BSM,MB003,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BSM,MB003,run3,day 4,p__Dictyoglomi,0,-6
no drug,BSM,MB003,run3,day 4,p__Elusimicrobia,0,-6
no drug,BSM,MB003,run3,day 4,p__Euryarchaeota,0,-6
no drug,BSM,MB003,run3,day 4,p__Fibrobacteres,1.4359357275168364e-5,-4.813626957331064
no drug,BSM,MB003,run3,day 4,p__Firmicutes,0.6476788098964691,-0.18863964098411884
no drug,BSM,MB003,run3,day 4,p__Fusobacteria,0,-6
no drug,BSM,MB003,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BSM,MB003,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BSM,MB003,run3,day 4,p__Lentisphaerae,0,-6
no drug,BSM,MB003,run3,day 4,p__Nitrospirae,0,-6
no drug,BSM,MB003,run3,day 4,p__Planctomycetes,0,-6
no drug,BSM,MB003,run3,day 4,p__Proteobacteria,0.2206315245329619,-0.6563304656763995
no drug,BSM,MB003,run3,day 4,p__Spirochaetes,0,-6
no drug,BSM,MB003,run3,day 4,p__Synergistetes,0,-6
no drug,BSM,MB003,run3,day 4,p__Tenericutes,0,-6
no drug,BSM,MB003,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BSM,MB003,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BSM,MB003,run3,day 4,p__Thermotogae,0,-6
no drug,BSM,MB003,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BSM,MB003,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BSM,MB003,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BSM,MB003,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BSM,MB003,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BSM,MB005,run3,day 4,p__Acidobacteria,0,-6
no drug,BSM,MB005,run3,day 4,p__Actinobacteria,0.1519023032054558,-0.8184327821062438
no drug,BSM,MB005,run3,day 4,p__Aquificae,0,-6
no drug,BSM,MB005,run3,day 4,p__Bacteroidetes,2.9957530794579447e-4,-3.522046699275875
no drug,BSM,MB005,run3,day 4,p__Balneolaeota,0,-6
no drug,BSM,MB005,run3,day 4,p__Caldiserica,0,-6
no drug,BSM,MB005,run3,day 4,p__Calditrichaeota,0,-6
no drug,BSM,MB005,run3,day 4,p__Chlamydiae,0,-6
no drug,BSM,MB005,run3,day 4,p__Chlorobi,0,-6
no drug,BSM,MB005,run3,day 4,p__Chloroflexi,0,-6
no drug,BSM,MB005,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BSM,MB005,run3,day 4,p__Crenarchaeota,0,-6
no drug,BSM,MB005,run3,day 4,p__Cyanobacteria,0,-6
no drug,BSM,MB005,run3,day 4,p__Deferribacteres,0,-6
no drug,BSM,MB005,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BSM,MB005,run3,day 4,p__Dictyoglomi,0,-6
no drug,BSM,MB005,run3,day 4,p__Elusimicrobia,0,-6
no drug,BSM,MB005,run3,day 4,p__Euryarchaeota,0,-6
no drug,BSM,MB005,run3,day 4,p__Fibrobacteres,0,-6
no drug,BSM,MB005,run3,day 4,p__Firmicutes,0.7933282816712778,-0.10054651567025118
no drug,BSM,MB005,run3,day 4,p__Fusobacteria,0,-6
no drug,BSM,MB005,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BSM,MB005,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BSM,MB005,run3,day 4,p__Lentisphaerae,0,-6
no drug,BSM,MB005,run3,day 4,p__Nitrospirae,0,-6
no drug,BSM,MB005,run3,day 4,p__Planctomycetes,0,-6
no drug,BSM,MB005,run3,day 4,p__Proteobacteria,0.051932260736250374,-1.2845544084794178
no drug,BSM,MB005,run3,day 4,p__Spirochaetes,0,-6
no drug,BSM,MB005,run3,day 4,p__Synergistetes,0,-6
no drug,BSM,MB005,run3,day 4,p__Tenericutes,1.762207693798791e-5,-4.729971883375894
no drug,BSM,MB005,run3,day 4,p__Thermobaculum[phylum],0,-6
no drug,BSM,MB005,run3,day 4,p__Thermodesulfobacteria,0,-6
no drug,BSM,MB005,run3,day 4,p__Thermotogae,0,-6
no drug,BSM,MB005,run3,day 4,p__Verrucomicrobia,0,-6
no drug,BSM,MB005,run3,day 4,p__marine bacterium SIMO-4474[phylum],0,-6
no drug,BSM,MB005,run3,day 4,p__marine bacterium SIMO-4476[phylum],0,-6
no drug,BSM,MB005,run3,day 4,p__marine bacterium SIMO-4483[phylum],0,-6
no drug,BSM,MB005,run3,day 4,p__phototrophic bacterium[phylum],0,-6
no drug,BSM,MB006,run3,day 4,p__Acidobacteria,0,-6
no drug,BSM,MB006,run3,day 4,p__Actinobacteria,0.7541509433962265,-0.12254114546897334
no drug,BSM,MB006,run3,day 4,p__Aquificae,0,-6
no drug,BSM,MB006,run3,day 4,p__Bacteroidetes,0.004484760522496372,-2.3481639154464298
no drug,BSM,MB006,run3,day 4,p__Balneolaeota,0,-6
no drug,BSM,MB006,run3,day 4,p__Caldiserica,0,-6
no drug,BSM,MB006,run3,day 4,p__Calditrichaeota,0,-6
no drug,BSM,MB006,run3,day 4,p__Chlamydiae,0,-6
no drug,BSM,MB006,run3,day 4,p__Chlorobi,0,-6
no drug,BSM,MB006,run3,day 4,p__Chloroflexi,0,-6
no drug,BSM,MB006,run3,day 4,p__Chrysiogenetes,0,-6
no drug,BSM,MB006,run3,day 4,p__Crenarchaeota,0,-6
no drug,BSM,MB006,run3,day 4,p__Cyanobacteria,4.354136429608128e-5,-4.3512364847158675
no drug,BSM,MB006,run3,day 4,p__Deferribacteres,0,-6
no drug,BSM,MB006,run3,day 4,p__Deinococcus-Thermus,0,-6
no drug,BSM,MB006,run3,day 4,p__Dictyoglomi,0,-6
no drug,BSM,MB006,run3,day 4,p__Elusimicrobia,0,-6
no drug,BSM,MB006,run3,day 4,p__Euryarchaeota,0,-6
no drug,BSM,MB006,run3,day 4,p__Fibrobacteres,0,-6
no drug,BSM,MB006,run3,day 4,p__Firmicutes,0.11419448476052249,-0.9423510675643956
no drug,BSM,MB006,run3,day 4,p__Fusobacteria,1.4513788098693759e-5,-4.809282144836947
no drug,BSM,MB006,run3,day 4,p__Gemmatimonadetes,0,-6
no drug,BSM,MB006,run3,day 4,p__Ignavibacteriae,0,-6
no drug,BSM,MB006,run3,day 4,p__Lentisphaerae,1.4513788098693759e-5,-4.809282144836947
no drug,BSM,MB006,run3,day 4,p__Nitrospirae,0,-6
no drug,BSM,MB006,run3,day 4,p__Planctomycetes,0,-6
no drug,BSM,MB006,run3,day 4,p__Proteobacteria,0.12468795355587808,-0.9041720198352232
no drug,BSM,MB006,run3,day 4,p__Spirochaetes,1.4513788098693759e-5,-4.809282144836947
no drug,BSM,MB006,run3,day 4,p__Synergistetes,0,-6
